created_at,id_str,text,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,hashtags,user_mentions,user_mentions_ids,user_id_str,user_screen_name,user_location,user_description,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_verified,created_at_dt,polarity
Wed Jul 28 23:59:40 +0000 2021,1420534453684764674,"RT @victorklineTNL: When black American Jesse Owens beat German Carl Ludwig in the final of the long jump at the Berlin Olympics, the latte…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,183,0,False,False,,en,,victorklineTNL,1203874525168844802,2926178138,49d767246871432,,,112,399,0,Wed Dec 10 22:23:01 +0000 2014,False,2021-07-28 23:59:40,-0.043333333333333335
Wed Jul 28 23:59:40 +0000 2021,1420534451478667272,RT @cartoonnetwork: Giving @Simone_Biles &amp; @NaomiOsaka their flowers for speaking up &amp; protecting their mental &amp; physical health 🏆🙌🏾 Thank…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,4639,0,False,False,,en,,cartoonnetwork;Simone_Biles;naomiosaka,21308602;173677727;773280684173463552,1197254536345333763,faeiry_,,❀San’s wife❀Seulgi’s gf❀Soojin’s mistress❀ 𑁍𑁍𑁍 ❀𑁍༄she/they༄❀𑁍,2545,1636,33,Wed Nov 20 20:45:12 +0000 2019,False,2021-07-28 23:59:40,-0.05
Wed Jul 28 23:59:40 +0000 2021,1420534453475098631,Racist Despicable Disgusting Piers Morgan criticised for ‘nasty’ comments about Simone Biles’ Olympics withdrawal… https://t.co/lQh1T8tIPf,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,,,,1374492482356924423,Randyluv5,,,159,30,0,Tue Mar 23 22:45:41 +0000 2021,False,2021-07-28 23:59:40,-1.0
Wed Jul 28 23:59:40 +0000 2021,1420534453584158723,"RT @corkbeo: Skibbereen Rowing Club tonight, bring it on! #Olympics https://t.co/X2zb57tMp8","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,12,0,False,False,False,en,Olympics,corkbeo,1085847091010813953,68764657,ccfcgirlnickla,cork,,860,1753,15,Tue Aug 25 18:18:38 +0000 2009,False,2021-07-28 23:59:40,0.0
Wed Jul 28 23:59:40 +0000 2021,1420534451004710914,Follow the Tokyo Olympics where #ARTU Athletics Mobolade Ajomale of #ARTUXC_TF is a week away from competing for… https://t.co/VlUn2DLxRq,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,4,False,False,False,en,ARTU;ARTUXC_TF,,,57408742,ArtUCampusLife,San Francisco,"Hello ArtU Students! We are your Campus Life staff! We are here to assist, navigating school and around town activities.",1399,318,26,Thu Jul 16 18:38:19 +0000 2009,False,2021-07-28 23:59:40,0.0
Wed Jul 28 23:59:41 +0000 2021,1420534455324667905,"RT @GameTime_Sport: #BaseBall Olympic Tournament
Next Games ⚾️🔥

Game 2⃣
29/07/2021 19:00 Local Time
@ILBaseball 🇮🇱 -🇰🇷 #Korea

Game 3⃣
30/…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,8,0,False,False,,en,BaseBall;Korea,GameTime_Sport;ILBaseball,1220478128381988864;140070055,3912004272,sseagles13,서산,"한화이글스, 현대캐피탈 스카이워커스, 약 잘 챙겨 먹자. 다시 만들었습니다 트위터.

살 빼자",973,626,23,Fri Oct 16 08:54:15 +0000 2015,False,2021-07-28 23:59:41,-0.2
Wed Jul 28 23:59:41 +0000 2021,1420534456667066373,"Biles withdrawing from Olympics prompts conversation about athletes mental health
https://t.co/4DPUUfFqrw","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,1,False,False,False,en,,,,9542972,PIX11News,"New York, NY","PIX11 News, where every story hits home. New York's hometown station since 1948.",80717,2754,1426,Fri Oct 19 14:07:58 +0000 2007,True,2021-07-28 23:59:41,-0.1
Wed Jul 28 23:59:41 +0000 2021,1420534458847883265,"RT @wonufoxy: seventeen's photo id for the Tokyo Olympics edit. 

- a thread","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,86,0,False,False,,en,,wonufoxy,1312015470854246406,1324358378752110593,mochisjjae,kinda selective . she !¡ they,#재현 #런쥔 #디노 #eaJ ♡' nct · seventeen · day6 !,1523,1448,3,Thu Nov 05 14:30:35 +0000 2020,False,2021-07-28 23:59:41,0.0
Wed Jul 28 23:59:41 +0000 2021,1420534459041034244,RT @ellomelissa: wearing the same clothes every day even tho u came from money is not punk! leaving the fucking OLYMPICS to take care of yo…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,13,0,False,False,,en,,ellomelissa,262283643,4889782487,cameliandaltron,,"(she/they)

just a stream of consciousness collection of shit I think, feel, and agree with",216,576,1,Mon Feb 08 20:59:48 +0000 2016,False,2021-07-28 23:59:41,-0.3
Wed Jul 28 23:59:42 +0000 2021,1420534460790059009,"RT @washingtonpost: In the Olympic team final, Simone Biles planned to perform a 2½-twisting vault, but her mind stalled after just 1½ twis…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3032,0,False,False,,en,,washingtonpost,2467791,116312792,tobeselfevident,"𝚠𝚊𝚜𝚑𝚒𝚗𝚐𝚝𝚘𝚗, 𝙳𝙲",vegan🌱bipo🎭enm💜💚uu💒musician🎸🎹lover of dogs🐶pitching coach & knuckleballer✊⚾️fps gamer🔫🕹always growing🌱🌳,1799,1361,63,Mon Feb 22 00:53:03 +0000 2010,False,2021-07-28 23:59:42,0.0
Wed Jul 28 23:59:42 +0000 2021,1420534461939306497,"RT @gymnastics: @Olympics @GymnasticsJapan @Olympic_Russia Your @Tokyo2020 Men's #ArtisticGymnastics All-Around podium....

🥇Hashimoto Daik…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,162,0,False,False,,en,ArtisticGymnastics,gymnastics;Olympics;GymnasticsJapan;Olympic_Russia;Tokyo2020,300135017;52422878;983846985122725888;632564192;2249745696,119099966,ClaudiaEsteva,D.F.,"Directora Podium Gymnastics y Tumbltrak, juez internacional JO, 10 Mundiales, Especialista de TD en 6 Juegos Olímpicos, directora AMG/Gala",2071,924,20,Tue Mar 02 17:32:52 +0000 2010,False,2021-07-28 23:59:42,0.2
Wed Jul 28 23:59:42 +0000 2021,1420534462429995012,RT @davenewworld_2: Pardon me if I don't get my Olympics analysis from someone who sent 80 busloads full of terrorists to attack DC.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1211,0,False,False,,en,,davenewworld_2,886398296146706432,612817586,n_ymiller,,"Recovering Republican, NEVER tRumper, proud gun owning American who is not moving on from the 1/6 terrorist attack. #GOPBetrayedUSA #SeditionHasConsequences",1338,2586,3,Tue Jun 19 20:02:08 +0000 2012,False,2021-07-28 23:59:42,0.35
Wed Jul 28 23:59:43 +0000 2021,1420534467354001410,"RT @Tokyo2020hi: .@Pvsindhu1 announces her arrival in the knock-out stage with her trademark smash, followed by a humble Namaste! 🙏🏸

#Olym…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,799,0,False,False,,en,,Tokyo2020hi;Pvsindhu1,1218945528676876288;2720868859,1326737826088689664,bhupinderbathl1,,,4,13,0,Thu Nov 12 04:06:09 +0000 2020,False,2021-07-28 23:59:43,-0.25
Wed Jul 28 23:59:43 +0000 2021,1420534466141769728,RT @q9Jo0MxA777Uaya: Korean men cursed the woman player because her hair was short. They think women in short hair is a feminist. So they c…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4907,0,False,False,,en,,q9Jo0MxA777Uaya,1362996495755083776,209369300,The6002Lover,중구지키미,육묘(育猫)중... 장카카 2008.04.20 / 장삐약 2017.05.15🌸 하고싶은거 하고 살아요:) 日本旅行大好き❤ 취미로 필름카메라해요.,99,156,1,Fri Oct 29 01:57:07 +0000 2010,False,2021-07-28 23:59:43,0.0
Wed Jul 28 23:59:43 +0000 2021,1420534464292167682,RT @fienixtaranova: Shawty went to the olympics and chose not to stay and now regular niggas at home who don’t even get picked for 3 on 3 a…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,9433,0,False,False,,en,,fienixtaranova,143959925,1253913415891861504,xxlocdara,LA,19,87,222,0,Sat Apr 25 05:07:17 +0000 2020,False,2021-07-28 23:59:43,0.0
Wed Jul 28 23:59:43 +0000 2021,1420534464288075779,Thiago Almada is now discussing personal terms with Atlanta United. He’s expected to join MLS side after Olympics o… https://t.co/NwCOAG7UgU,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,,en,,,,1420530031051296768,WGFOOTBALL2,,"THE HOME OF FOOTBALL⚽️🏠
⚽️| Official #wgfootball Instagram!
🔥| Your #1 Source for Football Content
💯| Posting The Best Of The Beautiful Game",3,7,0,Wed Jul 28 23:42:30 +0000 2021,False,2021-07-28 23:59:43,-0.05
Wed Jul 28 23:59:45 +0000 2021,1420534473217638400,"RT @artemisiaphr: because we are on #Olympics right now, let's take a look back on Tzuyu hitting 10 points 4 consecutive times. 
#TZUYU #쯔위…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1485,0,False,False,,en,Olympics;TZUYU;쯔위,artemisiaphr,1276028987337142272,1271456650897973255,whippedforjeong,,OT9 forever 🍭❤,40,78,0,Fri Jun 12 14:57:54 +0000 2020,False,2021-07-28 23:59:45,0.14285714285714285
Wed Jul 28 23:59:45 +0000 2021,1420534474538893320,RT @nxtepsd: anyone believe i can make the 2024 olympics my senior year? just want to see who would support me if i did.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,0,False,False,,en,,nxtepsd,1239212545749274628,1349512831176216581,rolIyn,universe 27!+,"#LLNudy


grinding for @revengetourhq 🦇",104,28,0,Thu Jan 14 00:33:39 +0000 2021,False,2021-07-28 23:59:45,0.0
Wed Jul 28 23:59:45 +0000 2021,1420534474723430407,"RT @Olympics: Human pictograms don't do days off. 

#Tokyo2020 #OpeningCeremony https://t.co/kDUHI8eLfj","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,5250,0,False,False,False,en,Tokyo2020;OpeningCeremony,Olympics,52422878,403698716,Notanswer_,Under the Northern Star,"-¿Soy yo el que no ve, o es que todavía no se hizo la luz?-",232,1565,0,Wed Nov 02 21:39:18 +0000 2011,False,2021-07-28 23:59:45,0.0
Wed Jul 28 23:59:45 +0000 2021,1420534474908094467,The technology powering #NBCOlympics Tokyo broadcast coverage https://t.co/llincti9Kz,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,NBCOlympics,,,19402577,newscaststudio,,"The trade publication for broadcast production. #NewsSet, #SetDesign, #Production, #NewsMusic, #BroadcastDesign. Publisher @michaelphill; editor @dakdillon.",3193,246,111,Fri Jan 23 17:04:06 +0000 2009,False,2021-07-28 23:59:45,0.0
Wed Jul 28 23:59:45 +0000 2021,1420534475147161605,RT @nwlc: Sending our love and support to @Simone_Biles. Thank you for setting an example that your health and wellbeing should always come…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,22,0,False,False,,en,,nwlc;Simone_Biles,16967845;173677727,18824113,jazzrat2000,"Delray Beach, FL",I am an ally Grandpa! Vaxxed. Trans women are women/Trans men are men. Suicide prevention/disabled/LGBTIA+/BLM. Transallies of SFL. no $/cards!  he/him,12574,13657,9,Sat Jan 10 02:23:30 +0000 2009,False,2021-07-28 23:59:45,0.5
Wed Jul 28 23:59:46 +0000 2021,1420534476157771776,"RT @ArtofNeight: The first ever Filipino Olympic Gold Medalist, @diaz_hidilyn  ! Congratulations and we Filipinos are so proud of you.

#Ol…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,954,0,False,False,,en,,ArtofNeight;diaz_hidilyn,1199911544575774720;262596423,1073218272487559169,viszcerno,“shoot”,🅼 🅸 🅺 🅰 🆂 🅰   🅼 🆈   🅱 🅴 🅻 🅾 🆅 🅴 🅳,108,177,1,Thu Dec 13 14:09:10 +0000 2018,False,2021-07-28 23:59:46,0.55625
Wed Jul 28 23:59:46 +0000 2021,1420534476610801666,"RT @AlfredoGenom: Let's talk government support for Ms. Hidilyn Diaz:
✅PHP5M for winning Silver in the 2016 Olympics
✅P2M sponsorship in 20…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,142,0,False,False,,en,,AlfredoGenom,1216214794446888961,1397352029211619330,Aljon98527752,,"Galit sa Dilawan, Galit sa Komunista. Galit sa mga paWoke!",104,230,0,Wed May 26 00:41:06 +0000 2021,False,2021-07-28 23:59:46,0.5
Wed Jul 28 23:59:46 +0000 2021,1420534477210537984,"RT @CrypticNoHoes: What the fucks going on at the Olympics?? 😭😭

https://t.co/lLuoGR08Vw","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2402,0,False,False,False,en,,CrypticNoHoes,1357094550033039361,486280831,PabloSexibar,,✨✨UNEMPLOYED AND THRIVING✨✨ | insta:Tangerinekarim,1647,992,1,Wed Feb 08 03:51:28 +0000 2012,False,2021-07-28 23:59:46,0.0
Wed Jul 28 23:59:46 +0000 2021,1420534477709889539,RT @mattxiv: some of u have a lot to say about simone biles taking a step back from the olympics considering u can’t touch your toes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,7965,0,False,False,,en,,mattxiv,2785011443,41959957,chelsea_rae_k,"Chicago, IL","•I’m curvy, and I like it•Your favorite hype girl•28 Photography IG page👉🏼 c.k.shots",124,296,1,Sat May 23 02:53:24 +0000 2009,False,2021-07-28 23:59:46,0.0
Wed Jul 28 23:59:46 +0000 2021,1420534478154321923,It’s obvious that the skaters who competed at the Olympic were the only drug free ones. A drug enhanced olympics sk… https://t.co/SXxWSPwrcj,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,,,,114212211,galileoferrari,World Peace,Living near the beach in Hayama. Photographer. Movie Maker. increase the peace #葉山 #teamworkmakesthedreamwork,337,827,13,Sun Feb 14 15:12:00 +0000 2010,False,2021-07-28 23:59:46,0.13333333333333333
Wed Jul 28 23:59:46 +0000 2021,1420534479202897923,"Lot of baby out with the bathwater on the Olyroos. Under23/24football is largely trash, there's a core of players w… https://t.co/4Gg9RO4wyW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,9,False,False,,en,,,,832862962004029440,fitba11,,,431,556,2,Sat Feb 18 08:02:58 +0000 2017,False,2021-07-28 23:59:46,0.21428571428571427
Wed Jul 28 23:59:46 +0000 2021,1420534479785840641,RT @ciaoloe: #SCOUPS for Tokyo Olympics 🏅 https://t.co/i2bdpR04mA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,28,0,False,False,False,en,SCOUPS,ciaoloe,1002504595019460608,1320703393459941376,deityhoshi,ph // rcbyf !!,she her . . ## 🐱🐯😼🍚   @coupsoonwoo,3803,2983,17,Mon Oct 26 12:26:59 +0000 2020,False,2021-07-28 23:59:46,0.0
Wed Jul 28 23:59:47 +0000 2021,1420534483598528514,RT @twitkocheng: meanwhile at the Olympics https://t.co/OLMTPsv7q4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,22777,0,False,False,False,en,,twitkocheng,1028191299654934528,300819602,sarahhzainal_,Malaysia,my silence doesn’t mean I agree with you,541,248,3,Wed May 18 12:19:08 +0000 2011,False,2021-07-28 23:59:47,0.0
Wed Jul 28 23:59:47 +0000 2021,1420534483418337288,RT @twitkocheng: meanwhile at the Olympics https://t.co/OLMTPsv7q4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,22777,0,False,False,False,en,,twitkocheng,1028191299654934528,897254592462901248,OneWhoDoesRants,He/Him | Crys ♡,Stream acct @Rants_VEVO | Local Blaster Master extraordinaire | ''aspiring game dev'' or something | pfp in carrd,165,592,7,Tue Aug 15 00:32:19 +0000 2017,False,2021-07-28 23:59:47,0.0
Wed Jul 28 23:59:47 +0000 2021,1420534482118094848,RT @billboard: Justin Bieber is in #SimoneBiles' corner after it was announced this week that the Team USA gymnast wouldn't compete at the…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,226,0,False,False,,en,SimoneBiles,billboard,9695312,81626556,BeaBabic,Slovak Republic,"Less drama, More fun, More love... Three things cannot be long hidden: the sun, the moon and the truth♡

Justin followed 02/04/2017",970,896,2,Sun Oct 11 16:08:31 +0000 2009,False,2021-07-28 23:59:47,0.0
